utterance_id,language,intent,text
V002529,English,repeat,Repeat that
V002530,English,repeat,Repeat that
V002531,English,repeat,Repeat that
V002532,English,repeat,Repeat that
V002533,English,repeat,Repeat that
V002534,English,repeat,Repeat that
V002535,English,repeat,Repeat that
V002536,English,repeat,Repeat that
V002537,English,repeat,Repeat that
V002538,English,repeat,Repeat that
V002539,English,repeat,Repeat that
V002540,English,repeat,Repeat that
V002541,English,repeat,Repeat that
V002542,English,repeat,Repeat that
V002543,English,repeat,Repeat that
V002544,English,repeat,Repeat that
V002545,English,repeat,Repeat that
V002546,English,repeat,Repeat that
V002547,English,repeat,Repeat that
V002548,English,repeat,Repeat that
V002549,English,repeat,Repeat that
V002550,English,repeat,Repeat that
V002551,English,repeat,Repeat that
V002552,English,repeat,Repeat that
V002553,English,repeat,Repeat that
V002554,English,repeat,Repeat that
V002555,English,repeat,Repeat that
V002556,English,repeat,Repeat that
V002557,English,repeat,Repeat that
V002558,English,repeat,Repeat that
V002559,English,repeat,Repeat that
V002560,English,repeat,Repeat that
V002561,English,repeat,Repeat that
V002562,English,repeat,Repeat that
V002563,English,repeat,Repeat that
V002564,English,repeat,Repeat that
V002565,English,repeat,Repeat that
V002566,English,repeat,Repeat that
V002567,English,repeat,Repeat that
V002568,English,repeat,Repeat that
V002569,English,repeat,Repeat that
V002570,English,repeat,Repeat that
V002571,English,repeat,Repeat that
V002572,English,repeat,Repeat that
V002573,English,repeat,Repeat that
V002574,English,repeat,Repeat that
V002575,English,repeat,Repeat that
V002576,English,repeat,Repeat that
V002577,English,repeat,Repeat that
V002578,English,repeat,Repeat that
V002579,English,repeat,Repeat that
V002580,English,repeat,Repeat that
V002581,English,repeat,Repeat that
V002582,English,repeat,Repeat that
V002583,English,repeat,Repeat that
V002584,English,repeat,Repeat that
V002585,English,repeat,Repeat that
V002586,English,repeat,Repeat that
V002587,English,repeat,Repeat that
V002588,English,repeat,Repeat that
V002589,English,repeat,Repeat that
V002590,English,repeat,Repeat that
V002591,English,repeat,Repeat that
V002592,English,repeat,Repeat that
V002593,English,repeat,Repeat that
V002594,English,repeat,Repeat that
V002595,English,repeat,Repeat that
V002596,English,repeat,Repeat that
V002597,English,repeat,Repeat that
V002598,English,repeat,Repeat that
V002599,English,repeat,Repeat that
V002600,English,repeat,Repeat that
V002601,Hindi,repeat,फिर से बोलो
V002602,Hindi,repeat,फिर से बोलो
V002603,Hindi,repeat,फिर से बोलो
V002604,Hindi,repeat,फिर से बोलो
V002605,Hindi,repeat,फिर से बोलो
V002606,Hindi,repeat,फिर से बोलो
V002607,Hindi,repeat,फिर से बोलो
V002608,Hindi,repeat,फिर से बोलो
V002609,Hindi,repeat,फिर से बोलो
V002610,Hindi,repeat,फिर से बोलो
V002611,Hindi,repeat,फिर से बोलो
V002612,Hindi,repeat,फिर से बोलो
V002613,Hindi,repeat,फिर से बोलो
V002614,Hindi,repeat,फिर से बोलो
V002615,Hindi,repeat,फिर से बोलो
V002616,Hindi,repeat,फिर से बोलो
V002617,Hindi,repeat,फिर से बोलो
V002618,Hindi,repeat,फिर से बोलो
V002619,Hindi,repeat,फिर से बोलो
V002620,Hindi,repeat,फिर से बोलो
V002621,Hindi,repeat,फिर से बोलो
V002622,Hindi,repeat,फिर से बोलो
V002623,Hindi,repeat,फिर से बोलो
V002624,Hindi,repeat,फिर से बोलो
V002625,Hindi,repeat,फिर से बोलो
V002626,Hindi,repeat,फिर से बोलो
V002627,Hindi,repeat,फिर से बोलो
V002628,Hindi,repeat,फिर से बोलो
V002629,Hindi,repeat,फिर से बोलो
V002630,Hindi,repeat,फिर से बोलो
V002631,Hindi,repeat,फिर से बोलो
V002632,Hindi,repeat,फिर से बोलो
V002633,Hindi,repeat,फिर से बोलो
V002634,Hindi,repeat,फिर से बोलो
V002635,Hindi,repeat,फिर से बोलो
V002636,Hindi,repeat,फिर से बोलो
V002637,Hindi,repeat,फिर से बोलो
V002638,Hindi,repeat,फिर से बोलो
V002639,Hindi,repeat,फिर से बोलो
V002640,Hindi,repeat,फिर से बोलो
V002641,Hindi,repeat,फिर से बोलो
V002642,Hindi,repeat,फिर से बोलो
V002643,Hindi,repeat,फिर से बोलो
V002644,Hindi,repeat,फिर से बोलो
V002645,Hindi,repeat,फिर से बोलो
V002646,Hindi,repeat,फिर से बोलो
V002647,Hindi,repeat,फिर से बोलो
V002648,Hindi,repeat,फिर से बोलो
V002649,Hindi,repeat,फिर से बोलो
V002650,Hindi,repeat,फिर से बोलो
V002651,Hindi,repeat,फिर से बोलो
V002652,Hindi,repeat,फिर से बोलो
V002653,Hindi,repeat,फिर से बोलो
V002654,Hindi,repeat,फिर से बोलो
V002655,Hindi,repeat,फिर से बोलो
V002656,Hindi,repeat,फिर से बोलो
V002657,Hindi,repeat,फिर से बोलो
V002658,Hindi,repeat,फिर से बोलो
V002659,Hindi,repeat,फिर से बोलो
V002660,Hindi,repeat,फिर से बोलो
V002661,Hindi,repeat,फिर से बोलो
V002662,Hindi,repeat,फिर से बोलो
V002663,Hindi,repeat,फिर से बोलो
V002664,Hindi,repeat,फिर से बोलो
V002665,Hindi,repeat,फिर से बोलो
V002666,Hindi,repeat,फिर से बोलो
V002667,Hindi,repeat,फिर से बोलो
V002668,Hindi,repeat,फिर से बोलो
V002669,Hindi,repeat,फिर से बोलो
V002670,Hindi,repeat,फिर से बोलो
V002671,Hindi,repeat,फिर से बोलो
V002672,Hindi,repeat,फिर से बोलो
V002673,Hindi,repeat,फिर से बोलो
V002674,Hindi,repeat,फिर से बोलो
V002675,Hindi,repeat,फिर से बोलो
V002676,Hindi,repeat,फिर से बोलो
V002677,Hindi,repeat,फिर से बोलो
V002678,Hindi,repeat,फिर से बोलो
V002679,Hindi,repeat,फिर से बोलो
V002680,Hindi,repeat,फिर से बोलो
V002681,Hindi,repeat,फिर से बोलो
V002682,Hindi,repeat,फिर से बोलो
V002683,Hindi,repeat,फिर से बोलो
V002684,Hindi,repeat,फिर से बोलो
V002685,Hindi,repeat,फिर से बोलो
V002686,Hindi,repeat,फिर से बोलो
V002687,Hindi,repeat,फिर से बोलो
V002688,Hindi,repeat,फिर से बोलो
V002689,Hindi,repeat,फिर से बोलो
V002690,Hindi,repeat,फिर से बोलो
V002691,Hindi,repeat,फिर से बोलो
V002692,Hindi,repeat,फिर से बोलो
V002693,Hindi,repeat,फिर से बोलो
V002694,Hindi,repeat,फिर से बोलो
V002695,Hindi,repeat,फिर से बोलो
V002696,Hindi,repeat,फिर से बोलो
V002697,Hindi,repeat,फिर से बोलो
V002698,Hindi,repeat,फिर से बोलो
V002699,Hindi,repeat,फिर से बोलो
V002700,Hindi,repeat,फिर से बोलो
V002701,Hindi,repeat,फिर से बोलो
V002702,Hindi,repeat,फिर से बोलो
V002703,Hindi,repeat,फिर से बोलो
V002704,Hindi,repeat,फिर से बोलो
V002705,Hindi,repeat,फिर से बोलो
V002706,Hindi,repeat,फिर से बोलो
V002707,Hindi,repeat,फिर से बोलो
V002708,Hindi,repeat,फिर से बोलो
V002709,Hindi,repeat,फिर से बोलो
V002710,Hindi,repeat,फिर से बोलो
V002711,Hindi,repeat,फिर से बोलो
V002712,Hindi,repeat,फिर से बोलो
V002713,Hindi,repeat,फिर से बोलो
V002714,Hindi,repeat,फिर से बोलो
V002715,Hindi,repeat,फिर से बोलो
V002716,Hindi,repeat,फिर से बोलो
V002717,Hindi,repeat,फिर से बोलो
V002718,Hindi,repeat,फिर से बोलो
V002719,Hindi,repeat,फिर से बोलो
V002720,Hindi,repeat,फिर से बोलो
V002721,Hindi,repeat,फिर से बोलो
V002722,Hindi,repeat,फिर से बोलो
V002723,Hindi,repeat,फिर से बोलो
V002724,Hindi,repeat,फिर से बोलो
V002725,Hindi,repeat,फिर से बोलो
V002726,Hindi,repeat,फिर से बोलो
V002727,Hindi,repeat,फिर से बोलो
V002728,Hindi,repeat,फिर से बोलो
V002729,Hindi,repeat,फिर से बोलो
V002730,Hindi,repeat,फिर से बोलो
V002731,Hindi,repeat,फिर से बोलो
V002732,Hindi,repeat,फिर से बोलो
V002733,Hindi,repeat,फिर से बोलो
V002734,Hindi,repeat,फिर से बोलो
V002735,Hindi,repeat,फिर से बोलो
V002736,Hindi,repeat,फिर से बोलो
V002737,Hindi,repeat,फिर से बोलो
V002738,Hindi,repeat,फिर से बोलो
V002739,Hindi,repeat,फिर से बोलो
V002740,Hindi,repeat,फिर से बोलो
V002741,Hindi,repeat,फिर से बोलो
V002742,Hindi,repeat,फिर से बोलो
V002743,Hindi,repeat,फिर से बोलो
V002744,Hindi,repeat,फिर से बोलो
V002745,Hindi,repeat,फिर से बोलो
V002746,Hindi,repeat,फिर से बोलो
V002747,Hindi,repeat,फिर से बोलो
V002748,Hindi,repeat,फिर से बोलो
V002749,Hindi,repeat,फिर से बोलो
V002750,Hindi,repeat,फिर से बोलो
V002751,Hindi,repeat,फिर से बोलो
V002752,Hindi,repeat,फिर से बोलो
V002753,Hindi,repeat,फिर से बोलो
V002754,Hindi,repeat,फिर से बोलो
V002755,Hindi,repeat,फिर से बोलो
V002756,Hindi,repeat,फिर से बोलो
V002757,Hindi,repeat,फिर से बोलो
V002758,Hindi,repeat,फिर से बोलो
V002759,Hindi,repeat,फिर से बोलो
V002760,Hindi,repeat,फिर से बोलो
V002761,Hindi,repeat,फिर से बोलो
V002762,Hindi,repeat,फिर से बोलो
V002763,Hindi,repeat,फिर से बोलो
V002764,Hindi,repeat,फिर से बोलो
V002765,Hindi,repeat,फिर से बोलो
V002766,Hindi,repeat,फिर से बोलो
V002767,Hindi,repeat,फिर से बोलो
V002768,Hindi,repeat,फिर से बोलो
V002769,Hindi,repeat,फिर से बोलो
V002770,Hindi,repeat,फिर से बोलो
V002771,Hindi,repeat,फिर से बोलो
V002772,Hindi,repeat,फिर से बोलो
V002773,Hindi,repeat,फिर से बोलो
V002774,Hindi,repeat,फिर से बोलो
V002775,Hindi,repeat,फिर से बोलो
V002776,Hindi,repeat,फिर से बोलो
V002777,Hindi,repeat,फिर से बोलो
V002778,Hindi,repeat,फिर से बोलो
V002779,Hindi,repeat,फिर से बोलो
V002780,Hindi,repeat,फिर से बोलो
V002781,Hindi,repeat,फिर से बोलो
V002782,Hindi,repeat,फिर से बोलो
V002783,Hindi,repeat,फिर से बोलो
V002784,Hindi,repeat,फिर से बोलो
V002785,Hindi,repeat,फिर से बोलो
V002786,Hindi,repeat,फिर से बोलो
V002787,Hindi,repeat,फिर से बोलो
V002788,Hindi,repeat,फिर से बोलो
V002789,Hindi,repeat,फिर से बोलो
V002790,Hindi,repeat,फिर से बोलो
V002791,Hindi,repeat,फिर से बोलो
V002792,Hindi,repeat,फिर से बोलो
V002793,Hindi,repeat,फिर से बोलो
V002794,Hindi,repeat,फिर से बोलो
V002795,Hindi,repeat,फिर से बोलो
V002796,Hindi,repeat,फिर से बोलो
V002797,Hindi,repeat,फिर से बोलो
V002798,Hindi,repeat,फिर से बोलो
V002799,Hindi,repeat,फिर से बोलो
V002800,Hindi,repeat,फिर से बोलो
V002801,Assamese,repeat,আকৌ কওক
V002802,Assamese,repeat,আকৌ কওক
V002803,Assamese,repeat,আকৌ কওক
V002804,Assamese,repeat,আকৌ কওক
V002805,Assamese,repeat,আকৌ কওক
V002806,Assamese,repeat,আকৌ কওক
V002807,Assamese,repeat,আকৌ কওক
V002808,Assamese,repeat,আকৌ কওক
V002809,Assamese,repeat,আকৌ কওক
V002810,Assamese,repeat,আকৌ কওক
V002811,Assamese,repeat,আকৌ কওক
V002812,Assamese,repeat,আকৌ কওক
V002813,Assamese,repeat,আকৌ কওক
V002814,Assamese,repeat,আকৌ কওক
V002815,Assamese,repeat,আকৌ কওক
V002816,Assamese,repeat,আকৌ কওক
V002817,Assamese,repeat,আকৌ কওক
V002818,Assamese,repeat,আকৌ কওক
V002819,Assamese,repeat,আকৌ কওক
V002820,Assamese,repeat,আকৌ কওক
V002821,Assamese,repeat,আকৌ কওক
V002822,Assamese,repeat,আকৌ কওক
V002823,Assamese,repeat,আকৌ কওক
V002824,Assamese,repeat,আকৌ কওক
V002825,Assamese,repeat,আকৌ কওক
V002826,Assamese,repeat,আকৌ কওক
V002827,Assamese,repeat,আকৌ কওক
V002828,Assamese,repeat,আকৌ কওক
V002829,Assamese,repeat,আকৌ কওক
V002830,Assamese,repeat,আকৌ কওক
V002831,Assamese,repeat,আকৌ কওক
V002832,Assamese,repeat,আকৌ কওক
V002833,Assamese,repeat,আকৌ কওক
V002834,Assamese,repeat,আকৌ কওক
V002835,Assamese,repeat,আকৌ কওক
V002836,Assamese,repeat,আকৌ কওক
V002837,Assamese,repeat,আকৌ কওক
V002838,Assamese,repeat,আকৌ কওক
V002839,Assamese,repeat,আকৌ কওক
V002840,Assamese,repeat,আকৌ কওক
V002841,Assamese,repeat,আকৌ কওক
V002842,Assamese,repeat,আকৌ কওক
V002843,Assamese,repeat,আকৌ কওক
V002844,Assamese,repeat,আকৌ কওক
V002845,Assamese,repeat,আকৌ কওক
V002846,Assamese,repeat,আকৌ কওক
V002847,Assamese,repeat,আকৌ কওক
V002848,Assamese,repeat,আকৌ কওক
V002849,Assamese,repeat,আকৌ কওক
V002850,Assamese,repeat,আকৌ কওক
V002851,Assamese,repeat,আকৌ কওক
V002852,Assamese,repeat,আকৌ কওক
V002853,Assamese,repeat,আকৌ কওক
V002854,Assamese,repeat,আকৌ কওক
V002855,Assamese,repeat,আকৌ কওক
V002856,Assamese,repeat,আকৌ কওক
V002857,Assamese,repeat,আকৌ কওক
V002858,Assamese,repeat,আকৌ কওক
V002859,Assamese,repeat,আকৌ কওক
V002860,Assamese,repeat,আকৌ কওক
V002861,Assamese,repeat,আকৌ কওক
V002862,Assamese,repeat,আকৌ কওক
V002863,Assamese,repeat,আকৌ কওক
V002864,Assamese,repeat,আকৌ কওক
V002865,Assamese,repeat,আকৌ কওক
V002866,Assamese,repeat,আকৌ কওক
V002867,Assamese,repeat,আকৌ কওক
V002868,Assamese,repeat,আকৌ কওক
V002869,Assamese,repeat,আকৌ কওক
V002870,Assamese,repeat,আকৌ কওক
V002871,Assamese,repeat,আকৌ কওক
V002872,Assamese,repeat,আকৌ কওক
V002873,Assamese,repeat,আকৌ কওক
V002874,Assamese,repeat,আকৌ কওক
V002875,Assamese,repeat,আকৌ কওক
V002876,Assamese,repeat,আকৌ কওক
V002877,Assamese,repeat,আকৌ কওক
V002878,Assamese,repeat,আকৌ কওক
V002879,Assamese,repeat,আকৌ কওক
V002880,Assamese,repeat,আকৌ কওক
V002881,Assamese,repeat,আকৌ কওক
V002882,Assamese,repeat,আকৌ কওক
V002883,Assamese,repeat,আকৌ কওক
V002884,Assamese,repeat,আকৌ কওক
V002885,Assamese,repeat,আকৌ কওক
V002886,Assamese,repeat,আকৌ কওক
V002887,Assamese,repeat,আকৌ কওক
V002888,Assamese,repeat,আকৌ কওক
V002889,Assamese,repeat,আকৌ কওক
V002890,Assamese,repeat,আকৌ কওক
V002891,Assamese,repeat,আকৌ কওক
V002892,Assamese,repeat,আকৌ কওক
V002893,Assamese,repeat,আকৌ কওক
V002894,Assamese,repeat,আকৌ কওক
V002895,Assamese,repeat,আকৌ কওক
V002896,Assamese,repeat,আকৌ কওক
V002897,Assamese,repeat,আকৌ কওক
V002898,Assamese,repeat,আকৌ কওক
V002899,Assamese,repeat,আকৌ কওক
V002900,Assamese,repeat,আকৌ কওক
V002901,Assamese,repeat,আকৌ কওক
V002902,Assamese,repeat,আকৌ কওক
V002903,Assamese,repeat,আকৌ কওক
V002904,Assamese,repeat,আকৌ কওক
V002905,Assamese,repeat,আকৌ কওক
V002906,Assamese,repeat,আকৌ কওক
V002907,Assamese,repeat,আকৌ কওক
V002908,Assamese,repeat,আকৌ কওক
V002909,Assamese,repeat,আকৌ কওক
V002910,Assamese,repeat,আকৌ কওক
V002911,Assamese,repeat,আকৌ কওক
V002912,Assamese,repeat,আকৌ কওক
V002913,Assamese,repeat,আকৌ কওক
V002914,Assamese,repeat,আকৌ কওক
V002915,Assamese,repeat,আকৌ কওক
V002916,Assamese,repeat,আকৌ কওক
V002917,Assamese,repeat,আকৌ কওক
V002918,Assamese,repeat,আকৌ কওক
V002919,Assamese,repeat,আকৌ কওক
V002920,Assamese,repeat,আকৌ কওক
V002921,Assamese,repeat,আকৌ কওক
V002922,Assamese,repeat,আকৌ কওক
V002923,Assamese,repeat,আকৌ কওক
V002924,Assamese,repeat,আকৌ কওক
V002925,Assamese,repeat,আকৌ কওক
V002926,Assamese,repeat,আকৌ কওক
V002927,Assamese,repeat,আকৌ কওক
V002928,Assamese,repeat,আকৌ কওক
V002929,Assamese,repeat,আকৌ কওক
V002930,Assamese,repeat,আকৌ কওক
V002931,Assamese,repeat,আকৌ কওক
V002932,Assamese,repeat,আকৌ কওক
V002933,Assamese,repeat,আকৌ কওক
V002934,Assamese,repeat,আকৌ কওক
V002935,Assamese,repeat,আকৌ কওক
V002936,Assamese,repeat,আকৌ কওক
V002937,Assamese,repeat,আকৌ কওক
V002938,Assamese,repeat,আকৌ কওক
V002939,Assamese,repeat,আকৌ কওক
V002940,Assamese,repeat,আকৌ কওক
V002941,Assamese,repeat,আকৌ কওক
V002942,Assamese,repeat,আকৌ কওক
V002943,Assamese,repeat,আকৌ কওক
V002944,Assamese,repeat,আকৌ কওক
V002945,Assamese,repeat,আকৌ কওক
V002946,Assamese,repeat,আকৌ কওক
V002947,Assamese,repeat,আকৌ কওক
V002948,Assamese,repeat,আকৌ কওক
V002949,Assamese,repeat,আকৌ কওক
V002950,Assamese,repeat,আকৌ কওক
V002951,Assamese,repeat,আকৌ কওক
V002952,Assamese,repeat,আকৌ কওক
V002953,Assamese,repeat,আকৌ কওক
V002954,Assamese,repeat,আকৌ কওক
V002955,Assamese,repeat,আকৌ কওক
V002956,Assamese,repeat,আকৌ কওক
V002957,Assamese,repeat,আকৌ কওক
V002958,Assamese,repeat,আকৌ কওক
V002959,Assamese,repeat,আকৌ কওক
V002960,Assamese,repeat,আকৌ কওক
V002961,Assamese,repeat,আকৌ কওক
V002962,Assamese,repeat,আকৌ কওক
V002963,Assamese,repeat,আকৌ কওক
V002964,Assamese,repeat,আকৌ কওক
V002965,Assamese,repeat,আকৌ কওক
V002966,Assamese,repeat,আকৌ কওক
V002967,Assamese,repeat,আকৌ কওক
V002968,Assamese,repeat,আকৌ কওক
V002969,Assamese,repeat,আকৌ কওক
V002970,Assamese,repeat,আকৌ কওক
V002971,Assamese,repeat,আকৌ কওক
V002972,Assamese,repeat,আকৌ কওক
V002973,Assamese,repeat,আকৌ কওক
V002974,Assamese,repeat,আকৌ কওক
V002975,Assamese,repeat,আকৌ কওক
V002976,Assamese,repeat,আকৌ কওক
V002977,Assamese,repeat,আকৌ কওক
V002978,Assamese,repeat,আকৌ কওক
V002979,Assamese,repeat,আকৌ কওক
V002980,Assamese,repeat,আকৌ কওক
V002981,Assamese,repeat,আকৌ কওক
V002982,Assamese,repeat,আকৌ কওক
V002983,Assamese,repeat,আকৌ কওক
V002984,Assamese,repeat,আকৌ কওক
V002985,Assamese,repeat,আকৌ কওক
V002986,Assamese,repeat,আকৌ কওক
V002987,Assamese,repeat,আকৌ কওক
V002988,Assamese,repeat,আকৌ কওক
V002989,Assamese,repeat,আকৌ কওক
V002990,Assamese,repeat,আকৌ কওক
V002991,Assamese,repeat,আকৌ কওক
V002992,Assamese,repeat,আকৌ কওক
V002993,Assamese,repeat,আকৌ কওক
V002994,Assamese,repeat,আকৌ কওক
V002995,Assamese,repeat,আকৌ কওক
V002996,Assamese,repeat,আকৌ কওক
V002997,Assamese,repeat,আকৌ কওক
V002998,Assamese,repeat,আকৌ কওক
V002999,Assamese,repeat,আকৌ কওক
V003000,Assamese,repeat,আকৌ কওক
V003001,English,stop,Stop the game
V003002,English,stop,Stop the game
V003003,English,stop,Stop the game
V003004,English,stop,Stop the game
V003005,English,stop,Stop the game
V003006,English,stop,Stop the game
V003007,English,stop,Stop the game
V003008,English,stop,Stop the game
V003009,English,stop,Stop the game
V003010,English,stop,Stop the game
V003011,English,stop,Stop the game
V003012,English,stop,Stop the game
V003013,English,stop,Stop the game
V003014,English,stop,Stop the game
V003015,English,stop,Stop the game
V003016,English,stop,Stop the game
V003017,English,stop,Stop the game
V003018,English,stop,Stop the game
V003019,English,stop,Stop the game
V003020,English,stop,Stop the game
V003021,English,stop,Stop the game
V003022,English,stop,Stop the game
V003023,English,stop,Stop the game
V003024,English,stop,Stop the game
V003025,English,stop,Stop the game
V003026,English,stop,Stop the game
V003027,English,stop,Stop the game
V003028,English,stop,Stop the game
V003029,English,stop,Stop the game
V003030,English,stop,Stop the game
V003031,English,stop,Stop the game
V003032,English,stop,Stop the game
V003033,English,stop,Stop the game
V003034,English,stop,Stop the game
V003035,English,stop,Stop the game
V003036,English,stop,Stop the game
V003037,English,stop,Stop the game
V003038,English,stop,Stop the game
V003039,English,stop,Stop the game
V003040,English,stop,Stop the game
V003041,English,stop,Stop the game
V003042,English,stop,Stop the game
V003043,English,stop,Stop the game
V003044,English,stop,Stop the game
V003045,English,stop,Stop the game
V003046,English,stop,Stop the game
V003047,English,stop,Stop the game
V003048,English,stop,Stop the game
V003049,English,stop,Stop the game
V003050,English,stop,Stop the game
V003051,English,stop,Stop the game
V003052,English,stop,Stop the game
V003053,English,stop,Stop the game
V003054,English,stop,Stop the game
V003055,English,stop,Stop the game
V003056,English,stop,Stop the game
V003057,English,stop,Stop the game
V003058,English,stop,Stop the game
V003059,English,stop,Stop the game
V003060,English,stop,Stop the game
V003061,English,stop,Stop the game
V003062,English,stop,Stop the game
V003063,English,stop,Stop the game
V003064,English,stop,Stop the game
V003065,English,stop,Stop the game
V003066,English,stop,Stop the game
V003067,English,stop,Stop the game
V003068,English,stop,Stop the game
V003069,English,stop,Stop the game
V003070,English,stop,Stop the game
V003071,English,stop,Stop the game
V003072,English,stop,Stop the game
V003073,English,stop,Stop the game
V003074,English,stop,Stop the game
V003075,English,stop,Stop the game
V003076,English,stop,Stop the game
V003077,English,stop,Stop the game
V003078,English,stop,Stop the game
V003079,English,stop,Stop the game
V003080,English,stop,Stop the game
V003081,English,stop,Stop the game
V003082,English,stop,Stop the game
V003083,English,stop,Stop the game
V003084,English,stop,Stop the game
V003085,English,stop,Stop the game
V003086,English,stop,Stop the game
V003087,English,stop,Stop the game
V003088,English,stop,Stop the game
V003089,English,stop,Stop the game
V003090,English,stop,Stop the game
V003091,English,stop,Stop the game
V003092,English,stop,Stop the game
V003093,English,stop,Stop the game
V003094,English,stop,Stop the game
V003095,English,stop,Stop the game
V003096,English,stop,Stop the game
V003097,English,stop,Stop the game
V003098,English,stop,Stop the game
V003099,English,stop,Stop the game
V003100,English,stop,Stop the game
V003101,English,stop,Stop the game
V003102,English,stop,Stop the game
V003103,English,stop,Stop the game
V003104,English,stop,Stop the game
V003105,English,stop,Stop the game
V003106,English,stop,Stop the game
V003107,English,stop,Stop the game
V003108,English,stop,Stop the game
V003109,English,stop,Stop the game
V003110,English,stop,Stop the game
V003111,English,stop,Stop the game
V003112,English,stop,Stop the game
V003113,English,stop,Stop the game
V003114,English,stop,Stop the game
V003115,English,stop,Stop the game
V003116,English,stop,Stop the game
V003117,English,stop,Stop the game
V003118,English,stop,Stop the game
V003119,English,stop,Stop the game
V003120,English,stop,Stop the game
V003121,English,stop,Stop the game
V003122,English,stop,Stop the game
V003123,English,stop,Stop the game
V003124,English,stop,Stop the game
V003125,English,stop,Stop the game
V003126,English,stop,Stop the game
V003127,English,stop,Stop the game
V003128,English,stop,Stop the game
V003129,English,stop,Stop the game
V003130,English,stop,Stop the game
V003131,English,stop,Stop the game
V003132,English,stop,Stop the game
V003133,English,stop,Stop the game
V003134,English,stop,Stop the game
V003135,English,stop,Stop the game
V003136,English,stop,Stop the game
V003137,English,stop,Stop the game
V003138,English,stop,Stop the game
V003139,English,stop,Stop the game
V003140,English,stop,Stop the game
V003141,English,stop,Stop the game
V003142,English,stop,Stop the game
V003143,English,stop,Stop the game
V003144,English,stop,Stop the game
V003145,English,stop,Stop the game
V003146,English,stop,Stop the game
V003147,English,stop,Stop the game
V003148,English,stop,Stop the game
V003149,English,stop,Stop the game
V003150,English,stop,Stop the game
V003151,English,stop,Stop the game
V003152,English,stop,Stop the game
V003153,English,stop,Stop the game
V003154,English,stop,Stop the game
V003155,English,stop,Stop the game
V003156,English,stop,Stop the game
V003157,English,stop,Stop the game
V003158,English,stop,Stop the game
V003159,English,stop,Stop the game
V003160,English,stop,Stop the game
V003161,English,stop,Stop the game
V003162,English,stop,Stop the game
V003163,English,stop,Stop the game
V003164,English,stop,Stop the game
V003165,English,stop,Stop the game
V003166,English,stop,Stop the game
V003167,English,stop,Stop the game
V003168,English,stop,Stop the game
V003169,English,stop,Stop the game
V003170,English,stop,Stop the game
V003171,English,stop,Stop the game
V003172,English,stop,Stop the game
V003173,English,stop,Stop the game
V003174,English,stop,Stop the game
V003175,English,stop,Stop the game
V003176,English,stop,Stop the game
V003177,English,stop,Stop the game
V003178,English,stop,Stop the game
V003179,English,stop,Stop the game
V003180,English,stop,Stop the game
V003181,English,stop,Stop the game
V003182,English,stop,Stop the game
V003183,English,stop,Stop the game
V003184,English,stop,Stop the game
V003185,English,stop,Stop the game
V003186,English,stop,Stop the game
V003187,English,stop,Stop the game
V003188,English,stop,Stop the game
V003189,English,stop,Stop the game
V003190,English,stop,Stop the game
V003191,English,stop,Stop the game
V003192,English,stop,Stop the game
V003193,English,stop,Stop the game
V003194,English,stop,Stop the game
V003195,English,stop,Stop the game
V003196,English,stop,Stop the game
V003197,English,stop,Stop the game
V003198,English,stop,Stop the game
V003199,English,stop,Stop the game
V003200,English,stop,Stop the game
V003201,Hindi,stop,गेम बंद करो
V003202,Hindi,stop,गेम बंद करो
V003203,Hindi,stop,गेम बंद करो
V003204,Hindi,stop,गेम बंद करो
V003205,Hindi,stop,गेम बंद करो
V003206,Hindi,stop,गेम बंद करो
V003207,Hindi,stop,गेम बंद करो
V003208,Hindi,stop,गेम बंद करो
V003209,Hindi,stop,गेम बंद करो
V003210,Hindi,stop,गेम बंद करो
V003211,Hindi,stop,गेम बंद करो
V003212,Hindi,stop,गेम बंद करो
V003213,Hindi,stop,गेम बंद करो
V003214,Hindi,stop,गेम बंद करो
V003215,Hindi,stop,गेम बंद करो
V003216,Hindi,stop,गेम बंद करो
V003217,Hindi,stop,गेम बंद करो
V003218,Hindi,stop,गेम बंद करो
V003219,Hindi,stop,गेम बंद करो
V003220,Hindi,stop,गेम बंद करो
V003221,Hindi,stop,गेम बंद करो
V003222,Hindi,stop,गेम बंद करो
V003223,Hindi,stop,गेम बंद करो
V003224,Hindi,stop,गेम बंद करो
V003225,Hindi,stop,गेम बंद करो
V003226,Hindi,stop,गेम बंद करो
V003227,Hindi,stop,गेम बंद करो
V003228,Hindi,stop,गेम बंद करो
V003229,Hindi,stop,गेम बंद करो
V003230,Hindi,stop,गेम बंद करो
V003231,Hindi,stop,गेम बंद करो
V003232,Hindi,stop,गेम बंद करो
V003233,Hindi,stop,गेम बंद करो
V003234,Hindi,stop,गेम बंद करो
V003235,Hindi,stop,गेम बंद करो
V003236,Hindi,stop,गेम बंद करो
V003237,Hindi,stop,गेम बंद करो
V003238,Hindi,stop,गेम बंद करो
V003239,Hindi,stop,गेम बंद करो
V003240,Hindi,stop,गेम बंद करो
V003241,Hindi,stop,गेम बंद करो
V003242,Hindi,stop,गेम बंद करो
V003243,Hindi,stop,गेम बंद करो
V003244,Hindi,stop,गेम बंद करो
V003245,Hindi,stop,गेम बंद करो
V003246,Hindi,stop,गेम बंद करो
V003247,Hindi,stop,गेम बंद करो
V003248,Hindi,stop,गेम बंद करो
V003249,Hindi,stop,गेम बंद करो
